ID,Name,Age,Dob,Height,Weight,Nationality,Club,Overall,Potential,Value,Wage,Player Positions,Preferred Foot,Skill Moves,Release Clause,Jersey Number,Joined,Contract Valid Until
233927,Lucas Paquetá,21,27/08/1997,180,72,Brazil,Milan,79,89,20500000,32000,"CAM, CM",Left,4,39000000,39,04/01/2019,2023
229880,A. Wan-Bissaka,21,26/11/1997,183,72,England,Manchester United,79,88,17500000,71000,RB,Right,4,36800000,29,29/06/2019,2024
231691,A. Lafont,20,23/01/1999,193,82,France,FC Nantes,79,88,15500000,15000,GK,Right,1,,1,,2021
237678,I. Konaté,20,25/05/1999,192,93,France,RB Leipzig,79,88,18000000,36000,CB,Right,3,34200000,6,01/07/2017,2023
225193,Merino,23,22/06/1996,186,83,Spain,Real Sociedad,79,87,18500000,29000,"CM, CDM, LM",Left,3,42600000,8,12/07/2018,2023
228092,S. Berge,21,18/02/1998,195,94,Norway,KRC Genk,79,87,17000000,14000,"CDM, CM",Right,3,28900000,25,02/01/2017,2021
228251,L. Pellegrini,23,19/06/1996,186,77,Italy,Roma,79,87,18500000,41000,"CM, CAM, CDM",Right,3,35200000,7,01/07/2017,2022
235805,F. Chiesa,21,25/10/1997,175,70,Italy,Fiorentina,79,87,18500000,48000,"RW, CF",Right,4,35200000,25,01/07/2016,2022
244260,Dani Olmo,21,07/05/1998,179,72,Spain,Dinamo Zagreb,79,87,18500000,1000,"CAM, LM, CM",Right,4,44400000,7,31/07/2014,2021
213160,R. Zobnin,25,11/02/1994,182,75,Russia,Spartak Moscow,79,86,16000000,1000,"CDM, CM, LM",Right,4,38400000,47,01/07/2016,2021
216388,A. Saint-Maximin,22,12/03/1997,173,67,France,Newcastle United,79,86,17500000,45000,"RW, LW, ST",Right,5,36800000,10,02/08/2019,2025
224254,C. Pavón,23,21/01/1996,174,78,Argentina,LA Galaxy,79,86,17500000,11000,"RW, ST, LW",Right,4,29800000,10,14/07/2014,2022
226229,T. Kehrer,22,21/09/1996,186,76,Germany,Paris Saint-Germain,79,86,16000000,61000,"CB, RB",Right,3,32800000,4,16/08/2018,2023
227796,C. Pulisic,20,18/09/1998,177,69,United States,Chelsea,79,86,18000000,85000,"LW, RW",Right,4,37800000,22,02/01/2019,2024
230938,F. Kessié,22,19/12/1996,183,76,Ivory Coast,Milan,79,86,17500000,38000,CM,Right,3,33300000,79,01/07/2019,2022
235212,A. Hakimi,20,04/11/1998,181,73,Morocco,Borussia Dortmund,79,86,16000000,48000,"LB, RB",Right,3,,5,,2020
235424,D. Samassékou,23,11/01/1996,177,68,Mali,TSG 1899 Hoffenheim,79,86,16000000,32000,"CDM, CM",Right,3,30400000,18,15/08/2019,2024
235945,Marc Roca,22,26/11/1996,184,74,Spain,RCD Espanyol,79,86,16000000,26000,"CDM, CM",Left,3,36800000,21,01/07/2015,2022
238476,D. Zagadou,20,03/06/1999,196,90,France,Borussia Dortmund,79,86,16000000,48000,"CB, LB",Left,2,29600000,2,01/07/2017,2022
244369,V. Tsygankov,21,15/11/1997,177,69,Ukraine,Dynamo Kyiv,79,86,18000000,1000,"RM, LM",Left,4,43200000,15,01/01/2015,2023
210315,De Tomás,24,17/10/1994,180,72,Spain,SL Benfica,79,85,17500000,16000,ST,Right,3,38500000,9,03/07/2019,2024
213666,R. Loftus-Cheek,23,23/01/1996,191,88,England,Chelsea,79,85,17000000,89000,"CM, LM",Right,4,35700000,12,03/06/2013,2024
216435,S. Lobotka,24,25/11/1994,170,64,Slovakia,RC Celta,79,85,17000000,25000,"CM, CDM",Right,4,39100000,14,15/07/2017,2023
220182,J. Denayer,24,28/06/1995,184,80,Belgium,Olympique Lyonnais,79,85,15500000,55000,CB,Right,2,32600000,5,21/08/2018,2022
222331,L. Klostermann,23,03/06/1996,189,83,Germany,RB Leipzig,79,85,15500000,43000,"RB, LB",Right,2,29500000,16,22/08/2014,2021
225663,A. Golovin,23,30/05/1996,180,69,Russia,AS Monaco,79,85,17500000,38000,"CAM, CM",Right,4,36800000,17,27/07/2018,2023
225711,A. Diallo,23,04/05/1996,186,79,France,Paris Saint-Germain,79,85,15500000,61000,"CB, LB",Left,3,31800000,22,16/07/2019,2024
226851,B. Pavard,23,28/03/1996,186,76,France,FC Bayern München,79,85,15500000,72000,"CB, RB",Right,3,28700000,5,01/07/2019,2024
229167,M. Rashica,23,28/06/1996,177,73,Kosovo,SV Werder Bremen,79,85,17500000,32000,"LW, CF, RW",Right,3,33300000,7,31/01/2018,2022
229984,B. Chilwell,22,21/12/1996,178,77,England,Leicester City,79,85,15500000,65000,LB,Left,3,32600000,3,26/08/2015,2024
232381,Wesley,22,26/11/1996,191,94,Brazil,Aston Villa,79,85,17500000,61000,ST,Right,3,36800000,9,01/07/2019,2024
236792,T. Souček,24,27/02/1995,192,86,Czech Republic,SK Slavia Praha,79,85,15500000,1000,CDM,Right,3,37200000,22,01/07/2014,2024
241184,Junior Firpo,22,22/08/1996,184,78,Spain,FC Barcelona,79,85,15500000,110000,"LB, LM, LWB",Left,3,34900000,24,04/08/2019,2024
205569,J. Ward-Prowse,24,01/11/1994,173,66,England,Southampton,79,84,16500000,53000,"CM, RM",Right,3,32600000,16,01/06/2011,2022
208330,A. Januzaj,24,05/02/1995,186,76,Belgium,Real Sociedad,79,84,17000000,32000,"RW, RM",Left,4,37000000,11,12/07/2017,2022
210411,Otávio,24,09/02/1995,172,71,Brazil,FC Porto,79,84,17000000,15000,"RM, CAM, CM",Right,4,35300000,25,01/09/2014,2021
212977,N. Stark,24,14/04/1995,190,88,Germany,Hertha BSC,79,84,15000000,26000,"CB, CDM",Right,2,26600000,5,24/08/2015,2022
213655,A. Iwobi,23,03/05/1996,185,75,Nigeria,Everton,79,84,17000000,72000,"LM, LW, RM",Right,4,33600000,17,08/08/2019,2024
214947,J. Gbamin,23,25/09/1995,186,83,Ivory Coast,Everton,79,84,15500000,65000,"CDM, CM, CB",Right,3,30600000,25,02/08/2019,2024
220253,Munir,23,01/09/1995,175,69,Spain,Sevilla FC,79,84,17000000,20000,"ST, RW, LM",Left,4,37000000,11,11/01/2019,2023
220651,Angeliño,22,04/01/1997,175,69,Spain,Manchester City,79,84,15000000,91000,LB,Left,4,28900000,12,03/07/2019,2023
220697,J. Maddison,22,23/11/1996,175,73,England,Leicester City,79,84,17000000,72000,"CAM, CM, LW",Right,4,33600000,10,20/06/2018,2023
228941,André Silva,23,06/11/1995,185,79,Portugal,Milan,79,84,17000000,42000,ST,Right,4,30200000,27,01/07/2017,2022
231943,Richarlison,22,10/05/1997,181,71,Brazil,Everton,79,84,17000000,72000,"RM, LM, ST",Right,4,33600000,7,24/07/2018,2023
232862,S. Nakajima,24,23/08/1994,164,64,Japan,FC Porto,79,84,17000000,15000,"LM, CF",Right,4,35300000,10,05/07/2019,2024
233419,Raphinha,22,14/12/1996,176,68,Brazil,Sporting CP,79,84,17000000,16000,"RW, LW",Left,4,35300000,11,01/07/2018,2022
202335,E. Dier,25,15/01/1994,190,90,England,Tottenham Hotspur,79,83,14500000,77000,"CDM, CB, CM",Right,2,27900000,15,02/08/2014,2021
207421,L. Trossard,24,04/12/1994,172,67,Belgium,Brighton & Hove Albion,79,83,16500000,53000,LW,Right,4,32600000,11,01/07/2019,2023
210455,Jonny,25,03/03/1994,170,70,Spain,Wolverhampton Wanderers,79,83,14500000,72000,"LWB, LB",Right,4,28600000,19,31/01/2019,2023
210896,M. Sanson,24,18/08/1994,180,73,France,Olympique de Marseille,79,83,16000000,36000,"CM, CAM",Right,4,31600000,8,17/01/2017,2022
213991,J. Lerma,24,25/10/1994,179,70,Colombia,Bournemouth,79,83,15000000,55000,"CDM, CM",Right,3,29600000,8,07/08/2018,2023
216643,L. Dubois,24,14/09/1994,178,73,France,Olympique Lyonnais,79,83,14500000,55000,RB,Right,3,28600000,14,01/07/2018,2022
228336,F. Grillitsch,23,07/08/1995,187,77,Austria,TSG 1899 Hoffenheim,79,83,16000000,35000,"CM, CDM",Right,3,28400000,11,01/07/2017,2022
192816,L. Cabrera,27,06/09/1991,187,80,Uruguay,Getafe CF,79,82,13500000,26000,"CB, LB",Left,2,29400000,6,11/07/2018,2021
199189,R. Barkley,25,05/12/1993,185,87,England,Chelsea,79,82,16000000,98000,"CAM, CM",Right,4,31600000,8,05/01/2018,2023
201377,J. Murillo,27,27/05/1992,182,78,Colombia,Sampdoria,79,82,13500000,38000,CB,Right,2,,21,,2020
202695,J. Tarkowski,26,19/11/1992,192,81,England,Burnley,79,82,14000000,39000,CB,Right,2,27700000,5,01/02/2016,2022
203775,L. Karius,26,22/06/1993,189,87,Germany,Beşiktaş JK,79,82,11500000,52000,GK,Right,1,,1,,2020
203841,N. Pope,27,19/04/1992,200,76,England,Burnley,79,82,11000000,32000,GK,Right,1,21700000,1,20/07/2016,2023
204082,J. Brooks,26,28/01/1993,193,78,United States,VfL Wolfsburg,79,82,14000000,46000,CB,Left,2,24900000,25,01/07/2017,2022
204529,M. Batshuayi,25,02/10/1993,185,88,Belgium,Chelsea,79,82,16000000,110000,ST,Right,4,31600000,23,03/07/2016,2021
206511,M. Arnold,25,27/05/1994,184,74,Germany,VfL Wolfsburg,79,82,15500000,48000,"CM, CDM, CAM",Left,3,27500000,27,10/10/2011,2022
207993,S. Kolašinac,26,20/06/1993,183,85,Bosnia Herzegovina,Arsenal,79,82,13500000,76000,"LB, LWB",Left,3,26700000,31,01/07/2017,2022
210047,F. Schär,27,20/12/1991,188,84,Switzerland,Newcastle United,79,82,13500000,43000,CB,Right,2,26700000,5,26/07/2018,2021
213516,Ricardo Horta,24,15/09/1994,173,63,Portugal,SC Braga,79,82,16000000,18000,LW,Right,3,33200000,21,19/07/2017,2022
215353,L. Alario,26,08/10/1992,184,78,Argentina,Bayer 04 Leverkusen,79,82,16000000,70000,ST,Right,3,28400000,13,31/08/2017,2022
221639,Mariano,25,01/08/1993,180,76,Dominican Republic,Real Madrid,79,82,16000000,145000,ST,Right,3,34000000,24,29/08/2018,2023
223597,R. Aguilar,26,26/04/1993,172,71,France,AS Monaco,79,82,13500000,40000,"RB, RWB",Right,3,26700000,12,06/08/2019,2024
228229,F. Balbuena,27,23/08/1991,188,85,Paraguay,West Ham United,79,82,13500000,76000,CB,Right,2,26700000,4,14/07/2018,2021
192227,S. Mustafi,27,17/04/1992,184,82,Germany,Arsenal,79,81,13000000,76000,CB,Right,2,25700000,20,30/08/2016,2021
193601,G. Pezzella,28,27/06/1991,186,81,Argentina,Fiorentina,79,81,12500000,55000,CB,Right,2,22200000,20,01/07/2018,2022
202429,D. da Costa,25,13/07/1993,187,85,Germany,Eintracht Frankfurt,79,81,13500000,35000,"RWB, RM, RB",Right,3,24000000,24,01/07/2017,2022
202750,W. Boly,28,03/02/1991,195,97,France,Wolverhampton Wanderers,79,81,12500000,80000,CB,Right,2,24700000,15,09/06/2018,2021
205923,B. Davies,26,24/04/1993,182,76,Wales,Tottenham Hotspur,79,81,13500000,81000,"LB, LWB",Left,3,26000000,33,23/07/2014,2024
209297,Fred,26,05/03/1993,169,64,Brazil,Manchester United,79,81,15000000,110000,CM,Left,4,29600000,17,21/06/2018,2023
218066,M. Samatta,26,13/12/1992,183,80,Tanzania,KRC Genk,79,81,15500000,23000,ST,Right,3,24400000,10,29/01/2016,2021
219693,Diego Carlos,26,15/03/1993,186,86,Brazil,Sevilla FC,79,81,13500000,19000,CB,Right,3,29400000,20,01/07/2019,2024
224069,K. Toko-Ekambi,26,14/09/1992,185,74,Cameroon,Villarreal CF,79,81,15500000,40000,"ST, LM, LW",Right,3,33700000,17,02/07/2018,2023
229909,A. Lunev,27,13/11/1991,189,80,Russia,Russia,79,81,0,0,GK,Right,1,,,,
231969,R. Malinovskyi,26,04/05/1993,181,85,Ukraine,Atalanta,79,81,15000000,58000,"CM, CAM, CDM",Left,4,26600000,18,16/07/2019,2022
183285,M. Sakho,29,13/02/1990,187,83,France,Crystal Palace,79,80,12000000,58000,CB,Left,2,23700000,12,31/08/2017,2021
185422,J. King,27,15/01/1992,184,82,Norway,Bournemouth,79,80,14500000,77000,"CF, ST",Right,4,28600000,7,01/07/2015,2021
193408,H. Seferović,27,22/02/1992,189,85,Switzerland,SL Benfica,79,80,14500000,18000,ST,Left,3,30100000,14,01/07/2017,2023
194222,Laguardia,29,05/11/1989,185,80,Spain,Deportivo Alavés,79,80,12000000,28000,CB,Right,2,26100000,5,11/07/2014,2022
194957,P. Jones,27,21/02/1992,185,71,England,Manchester United,79,80,12500000,100000,CB,Right,2,24700000,4,01/07/2011,2023
197853,S. Aurier,26,24/12/1992,176,76,Ivory Coast,Tottenham Hotspur,79,80,13000000,81000,"RB, RWB",Right,3,25000000,24,31/08/2017,2022
202884,L. Spinazzola,26,25/03/1993,186,75,Italy,Roma,79,80,15000000,47000,"LM, LB",Right,3,26600000,37,01/07/2019,2023
204105,K. Lala,27,03/10/1991,178,78,France,RC Strasbourg Alsace,79,80,12500000,32000,RWB,Right,3,25900000,27,12/06/2017,2021
204259,S. Arias,27,13/01/1992,178,72,Colombia,Atlético Madrid,79,80,12500000,50000,RB,Right,3,26600000,4,31/07/2018,2023
205407,D. Baselli,27,12/03/1992,182,70,Italy,Torino,79,80,14000000,49000,CM,Right,4,24900000,8,10/07/2015,2022
205686,T. Savanier,27,22/12/1991,171,62,France,Montpellier HSC,79,80,14000000,38000,"CM, CDM",Right,4,27700000,11,02/07/2019,2023
205976,Leo Baptistao,26,26/08/1992,181,71,Brazil,Wuhan Zall,79,80,15000000,18000,"ST, RW, RM",Right,4,24400000,10,31/01/2019,2021
208004,J. Veltman,27,15/01/1992,184,75,Netherlands,Ajax,79,80,12500000,22000,"CB, RB",Right,2,18400000,3,01/07/2012,2020
216150,D. Zappacosta,27,11/06/1992,182,72,Italy,Chelsea,79,80,12500000,94000,"RB, RWB",Right,3,24700000,21,31/08/2017,2021
221445,Wu Lei,27,19/11/1991,174,66,China PR,RCD Espanyol,79,80,14500000,36000,"ST, LM, LW",Right,3,31500000,7,28/01/2019,2020
113422,David Villa,37,03/12/1981,175,69,Spain,Vissel Kobe,79,79,4500000,10000,"ST, LW",Right,4,5900000,7,06/01/2019,2020
124375,B. Yılmaz,33,15/07/1985,188,77,Turkey,Beşiktaş JK,79,79,8000000,76000,ST,Right,3,15200000,71,19/01/2019,2021
140293,A. Mirante,35,08/07/1983,193,79,Italy,Roma,79,79,3400000,22000,GK,Right,1,5800000,83,01/07/2018,2021
158232,S. Kalou,33,05/08/1985,185,79,Ivory Coast,Hertha BSC,79,79,7500000,34000,"LM, ST, RM",Right,4,12800000,8,31/08/2014,2020
158625,Dante,35,18/10/1983,188,85,Brazil,OGC Nice,79,79,3800000,25000,CB,Left,2,7600000,4,23/08/2016,2021
158626,M. Debuchy,33,28/07/1985,176,76,France,AS Saint-Étienne,79,79,5500000,35000,RB,Right,3,10500000,26,31/01/2018,2021
159065,E. Lavezzi,34,03/05/1985,173,75,Argentina,Hebei China Fortune FC,79,79,6500000,21000,"ST, CAM",Right,4,10100000,22,17/02/2016,2019
161956,Borja Valero,34,12/01/1985,175,73,Spain,Inter,79,79,6500000,65000,"CAM, CDM",Right,4,11100000,20,10/07/2017,2020
166706,M. Škrtel,34,15/12/1984,191,81,Slovakia,Atalanta,79,79,4700000,53000,CB,Right,2,7900000,37,09/08/2019,2020
169588,J. Evans,31,03/01/1988,188,77,Northern Ireland,Leicester City,79,79,9500000,76000,CB,Right,2,18100000,6,08/06/2018,2021
172114,D. Valeri,33,01/05/1986,178,75,Argentina,Portland Timbers,79,79,7500000,11000,"CAM, ST",Right,3,11300000,8,10/01/2013,2019
172862,N. Moisander,33,29/09/1985,183,76,Finland,SV Werder Bremen,79,79,6000000,31000,CB,Left,3,10200000,18,09/07/2016,2021
173208,D. Criscito,32,30/12/1986,183,75,Italy,Genoa,79,79,8000000,20000,"LB, CB",Left,3,13600000,4,01/07/2018,2022
173221,A. Candreva,32,28/02/1987,180,70,Italy,Inter,79,79,10000000,65000,RM,Right,4,17000000,87,03/08/2016,2021
173521,Marcano,32,23/06/1987,189,77,Spain,FC Porto,79,79,8000000,15000,CB,Left,2,16000000,5,11/07/2019,2023
173909,K. Boateng,32,06/03/1987,185,86,Ghana,Fiorentina,79,79,10000000,63000,"CF, CM",Right,4,17000000,10,31/07/2019,2024
176915,A. Fernández,33,10/04/1986,177,71,Argentina,Beijing Renhe FC,79,79,7500000,19000,"CM, CDM",Right,4,11600000,8,31/01/2018,2019
176919,N. Guzmán,33,10/02/1986,193,94,Argentina,Tigres U.A.N.L.,79,79,7000000,56000,GK,Right,1,11200000,1,04/07/2014,2020
177604,Nacho Monreal,33,26/02/1986,180,77,Spain,Arsenal,79,79,5500000,76000,"LB, CB",Left,3,10500000,18,31/01/2013,2020
177633,Ángel,32,26/04/1987,172,68,Spain,Getafe CF,79,79,10000000,31000,ST,Right,3,21000000,9,06/07/2017,2020
178085,Granero,31,02/07/1987,180,78,Spain,RCD Espanyol,79,79,11000000,33000,"CM, LM, RM",Right,4,23100000,23,07/07/2017,2020
178311,Éder,32,15/11/1986,179,72,Italy,Jiangsu Suning FC,79,79,10000000,29000,ST,Right,4,15500000,9,13/07/2018,2021
178415,R. Vormer,31,11/05/1988,178,79,Netherlands,Club Brugge KV,79,79,11000000,28000,CM,Right,3,15400000,25,01/09/2014,2022
180216,S. Coleman,30,11/10/1988,177,77,Republic of Ireland,Everton,79,79,10000000,76000,RB,Right,3,19000000,23,04/02/2009,2022
180819,A. Lallana,31,10/05/1988,178,73,England,Liverpool,79,79,11000000,89000,CM,Right,4,20400000,20,01/07/2014,2021
182212,A. Modeste,31,14/04/1988,187,84,France,1. FC Köln,79,79,11500000,36000,ST,Right,3,19600000,27,14/02/2019,2023
182945,M. Gradel,31,30/11/1987,177,70,Ivory Coast,Toulouse Football Club,79,79,11000000,38000,"LW, LM",Right,4,22000000,7,01/07/2018,2021
183512,Yuri Berchiche,29,10/02/1990,180,80,Spain,Athletic Club de Bilbao,79,79,10500000,27000,LB,Left,3,22100000,17,02/07/2018,2022
184949,Mariano,33,23/06/1986,177,69,Brazil,Galatasaray SK,79,79,5500000,64000,RB,Right,3,10500000,22,17/07/2017,2020
185239,O. Toprak,29,21/07/1989,186,83,Turkey,SV Werder Bremen,79,79,10500000,32000,CB,Right,2,,21,,2020
185431,N. Kalinić,31,05/01/1988,187,80,Croatia,Atlético Madrid,79,79,11500000,60000,ST,Right,3,23600000,21,09/08/2018,2021
186537,C. Stuani,32,12/10/1986,186,76,Uruguay,Girona FC,79,79,10000000,15000,ST,Right,4,16000000,7,21/07/2017,2022
186569,S. Ulreich,30,03/08/1988,192,87,Germany,FC Bayern München,79,79,8500000,68000,GK,Right,1,14000000,26,01/07/2015,2021
186832,K. Asamoah,30,09/12/1988,173,75,Ghana,Inter,79,79,10000000,60000,LB,Left,4,17000000,18,02/07/2018,2021
188081,Alex Teixeira,29,06/01/1990,174,72,Brazil,Jiangsu Suning FC,79,79,12500000,30000,"ST, CAM",Right,4,19400000,10,05/02/2016,2019
188427,S. Lulić,33,18/01/1986,183,78,Bosnia Herzegovina,Lazio,79,79,7500000,53000,LM,Right,3,12800000,19,01/07/2011,2020
189250,S. Rondón,29,16/09/1989,186,85,Venezuela,Dalian YiFang FC,79,79,12500000,20000,ST,Right,3,19400000,9,19/07/2019,2022
189358,S. Kagawa,30,17/03/1989,175,68,Japan,Real Zaragoza,79,79,12000000,14000,"CAM, CM, CF",Right,4,19200000,23,09/08/2019,2021
189461,J. Wilshere,27,01/01/1992,172,68,England,West Ham United,79,79,13000000,83000,"CM, CAM, CDM",Left,3,24700000,19,09/07/2018,2021
189690,Guaita,32,10/01/1987,190,80,Spain,Crystal Palace,79,79,7500000,45000,GK,Right,1,14300000,31,01/07/2018,2021
190143,Cote,29,05/09/1989,182,77,Spain,SD Eibar,79,79,10500000,27000,LB,Left,3,22100000,15,14/07/2017,2020
190264,Iago Falqué,29,04/01/1990,174,69,Spain,Torino,79,79,12500000,56000,"CF, RW",Left,4,21300000,10,04/01/2017,2022
191180,J. Pastore,30,20/06/1989,187,78,Argentina,Roma,79,79,11500000,47000,"CM, LW, RW",Right,4,19600000,27,01/07/2018,2022
191687,Maicon,30,14/09/1988,191,89,Brazil,Al Nassr,79,79,10000000,42000,CB,Right,2,17000000,18,04/02/2019,2020
192492,F. Orellana,33,27/01/1986,171,64,Chile,SD Eibar,79,79,7500000,28000,"RM, CAM, LM",Right,4,15800000,14,01/07/2017,2020
192598,Elkeson,29,13/07/1989,180,83,Brazil,Guangzhou Evergrande Taobao FC,79,79,12500000,33000,"ST, LW",Right,4,20000000,18,09/07/2019,2022
192678,Kike García,29,25/11/1989,186,79,Spain,SD Eibar,79,79,12500000,32000,"ST, LM",Right,3,26300000,17,03/02/2016,2021
192679,Escudero,29,02/09/1989,176,72,Spain,Sevilla FC,79,79,10500000,20000,"LB, LM",Left,3,22100000,18,03/07/2015,2021
192789,Mario Gaspar,28,24/11/1990,182,74,Spain,Villarreal CF,79,79,11000000,35000,"RB, RM, CB",Right,3,23100000,2,01/07/2008,2023
193152,Herrerín,31,25/01/1988,187,89,Spain,Athletic Club de Bilbao,79,79,8000000,21000,GK,Right,1,16800000,13,01/07/2012,2021
193469,Víctor Ruiz,30,25/01/1989,185,78,Spain,Beşiktaş JK,79,79,10000000,64000,CB,Left,2,19000000,4,07/08/2019,2022
194728,I. Belfodil,27,12/01/1992,191,86,Algeria,TSG 1899 Hoffenheim,79,79,13500000,44000,ST,Right,3,23000000,19,01/07/2018,2022
194794,A. Yarmolenko,29,23/10/1989,190,83,Ukraine,West Ham United,79,79,12500000,87000,"RM, RW",Left,4,23800000,7,11/07/2018,2022
194845,W. Khazri,28,08/02/1991,176,82,Tunisia,AS Saint-Étienne,79,79,13000000,43000,"ST, CAM",Right,4,24700000,10,17/07/2018,2022
196432,E. Pérez,33,22/02/1986,178,77,Argentina,River Plate,79,79,6000000,26000,"CDM, CM",Right,3,8400000,24,01/07/2017,2020
197083,D. Caligiuri,31,15/01/1988,182,80,Italy,FC Schalke 04,79,79,9000000,33000,"RWB, RB, RM",Right,3,15300000,18,25/01/2017,2020
199304,Danilo,27,15/07/1991,184,78,Brazil,Juventus,79,79,11000000,90000,"RB, LB",Right,3,18200000,13,07/08/2019,2024
199393,N. Pallois,31,19/09/1987,189,89,France,FC Nantes,79,79,9500000,29000,CB,Left,2,19000000,4,28/07/2017,2022
199715,Vitolo,29,02/11/1989,185,79,Spain,Atlético Madrid,79,79,12500000,57000,"LM, RM",Right,3,25600000,20,12/07/2017,2022
201144,M. Badelj,30,25/02/1989,186,80,Croatia,Fiorentina,79,79,10500000,53000,"CDM, CM",Right,3,,5,,2020
201325,C. Tătărușanu,33,09/02/1986,196,86,Romania,Olympique Lyonnais,79,79,7000000,52000,GK,Right,1,13300000,30,01/07/2019,2022
203757,Zé Luís,28,24/01/1991,184,88,Cape Verde,FC Porto,79,79,13000000,19000,ST,Left,4,26000000,20,05/07/2019,2023
203843,D. Suárez,31,27/04/1988,173,68,Uruguay,Getafe CF,79,79,9000000,26000,"RB, RM",Right,3,18900000,22,08/07/2015,2022
204277,Roque Mesa,30,07/06/1989,171,74,Spain,CD Leganés,79,79,10500000,32000,"CDM, CM",Right,3,,6,,2020
204614,Mário Rui,28,27/05/1991,170,67,Portugal,Napoli,79,79,11000000,62000,LB,Left,3,18700000,6,06/01/2018,2022
205114,T. Inui,31,02/06/1988,169,69,Japan,SD Eibar,79,79,11000000,28000,"LM, RM",Right,4,23100000,22,24/07/2019,2022
206225,D. Cheryshev,28,26/12/1990,179,74,Russia,Valencia CF,79,79,12500000,41000,"LM, LW",Left,3,26300000,11,12/07/2019,2022
207664,C. Bacca,32,08/09/1986,181,77,Colombia,Villarreal CF,79,79,10000000,40000,ST,Right,3,21000000,9,17/08/2018,2022
208230,A. Samaris,30,13/06/1989,189,84,Greece,SL Benfica,79,79,10500000,15000,"CDM, CM",Right,2,21000000,22,22/08/2014,2023
208334,J. Hector,29,27/05/1990,185,75,Germany,1. FC Köln,79,79,10500000,32000,"LB, CDM",Left,3,17900000,14,25/02/2012,2023
211241,Rubén Peña,27,18/07/1991,170,65,Spain,Villarreal CF,79,79,11000000,34000,"RB, RM",Right,4,23100000,20,04/07/2019,2024
213761,A. Hamdallah,28,17/12/1990,182,81,Morocco,Al Nassr,79,79,13000000,52000,ST,Right,3,22100000,9,23/08/2018,2022
215061,D. Benedetto,29,17/05/1990,177,80,Argentina,Olympique de Marseille,79,79,12500000,46000,ST,Right,3,23800000,9,05/08/2019,2023
215135,L. Sigali,32,29/05/1987,181,72,Argentina,Racing Club,79,79,8000000,24000,CB,Right,2,11200000,30,19/01/2018,2021
221540,Raúl,29,04/11/1989,187,80,Brazil,SC Braga,79,79,10500000,18000,CB,Left,2,21000000,34,01/07/2017,2022
222709,Petros,30,29/05/1989,181,77,Brazil,Al Nassr,79,79,10500000,42000,"CDM, CM",Right,3,17900000,6,01/07/2018,2020
224116,Dyego Sousa,29,14/09/1989,190,83,Portugal,Shenzhen FC,79,79,12500000,23000,ST,Right,3,19400000,40,08/07/2019,2024
227476,Soares,28,17/01/1991,187,82,Brazil,FC Porto,79,79,13000000,19000,ST,Right,3,26000000,29,23/01/2017,2021
229788,Rubén Alcaraz,28,01/05/1991,183,81,Spain,Real Valladolid CF,79,79,12500000,26000,"CM, CDM",Right,3,26300000,14,03/08/2018,2022
230201,Maikel Catarino,35,29/02/1984,177,75,Brazil,Atlético Mineiro,79,79,3600000,27000,"RB, RM",Right,3,6800000,2,01/01/2018,2022
230212,Antônio Chiamuloira,31,29/02/1988,182,79,Brazil,Internacional,79,79,9500000,30000,"CB, LB",Left,2,18100000,3,01/01/2018,2022
230251,Melvin Parrela,31,29/02/1988,188,88,Brazil,CSA - AL,79,79,9500000,17000,CDM,Right,2,18100000,6,01/01/2018,2022
230312,Gabri Prestão,27,29/02/1992,186,80,Brazil,Internacional,79,79,9000000,24000,GK,Right,1,17100000,1,01/01/2018,2022
230498,Luimo Boas Santos,31,29/02/1988,176,73,Brazil,Santos,79,79,11500000,48000,ST,Right,4,21900000,9,01/01/2018,2022
245298,D. Lenzado,31,29/02/1988,182,79,Uruguay,Uruguay,79,79,0,0,"CB, LB",Left,2,,,,
245302,E. Riquero,31,29/02/1988,175,70,Uruguay,Uruguay,79,79,0,0,"CDM, CM, CAM",Right,2,,,,
245306,L. Sáreda,27,29/02/1992,186,80,Uruguay,Uruguay,79,79,0,0,GK,Right,1,,,,
245315,E. Aguerro,31,29/02/1988,176,73,Uruguay,Uruguay,79,79,0,0,ST,Right,4,,,,
225116,A. Meret,22,22/03/1997,190,83,Italy,Napoli,78,89,14000000,36000,GK,Left,1,26600000,1,05/07/2018,2023
235353,I. Sarr,21,25/02/1998,185,76,Senegal,Watford,78,88,17000000,47000,"RM, LM",Right,4,35700000,23,08/08/2019,2024
234378,D. Rice,20,14/01/1999,185,80,England,West Ham United,78,87,15000000,49000,"CDM, CB, CM",Right,2,31500000,41,29/06/2016,2024
234943,F. Neuhaus,22,16/03/1997,183,74,Germany,Borussia Mönchengladbach,78,87,15500000,26000,CM,Right,3,29500000,32,01/07/2017,2021
235926,M. Zaracho,21,03/03/1998,171,64,Argentina,Racing Club,78,87,16000000,18000,"CAM, RM, CM",Right,4,25600000,28,01/07/2016,2021
242236,Ferro,22,26/03/1997,192,78,Portugal,SL Benfica,78,87,14500000,12000,CB,Right,2,31900000,97,01/02/2016,2023
224221,J. Andersen,23,31/05/1996,192,90,Denmark,Olympique Lyonnais,78,86,14000000,50000,CB,Right,2,29400000,3,12/07/2019,2024
